,object,split,label,image,mask,category
6989,capsule,test,normal,capsule/test/good/2351.jpg,,good
6990,capsule,test,normal,capsule/test/good/2352.jpg,,good
6991,capsule,test,normal,capsule/test/good/2353.jpg,,good
6992,capsule,test,normal,capsule/test/good/2354.jpg,,good
6993,capsule,test,normal,capsule/test/good/2355.jpg,,good
6994,capsule,test,normal,capsule/test/good/2356.jpg,,good
6995,capsule,test,normal,capsule/test/good/2357.jpg,,good
6996,capsule,test,normal,capsule/test/good/2358.jpg,,good
6997,capsule,test,normal,capsule/test/good/2359.jpg,,good
6998,capsule,test,normal,capsule/test/good/2360.jpg,,good
6999,capsule,test,normal,capsule/test/good/2361.jpg,,good
7000,capsule,test,normal,capsule/test/good/2362.jpg,,good
7001,capsule,test,normal,capsule/test/good/2363.jpg,,good
7002,capsule,test,normal,capsule/test/good/2364.jpg,,good
7003,capsule,test,normal,capsule/test/good/2365.jpg,,good
7004,capsule,test,normal,capsule/test/good/2366.jpg,,good
7005,capsule,test,normal,capsule/test/good/2367.jpg,,good
7006,capsule,test,normal,capsule/test/good/2368.jpg,,good
7007,capsule,test,normal,capsule/test/good/2369.jpg,,good
7008,capsule,test,normal,capsule/test/good/2370.jpg,,good
7009,capsule,test,normal,capsule/test/good/2371.jpg,,good
7010,capsule,test,normal,capsule/test/good/2372.jpg,,good
7011,capsule,test,normal,capsule/test/good/2373.jpg,,good
7012,capsule,test,normal,capsule/test/good/2374.jpg,,good
7013,capsule,test,normal,capsule/test/good/2375.jpg,,good
7014,capsule,test,normal,capsule/test/good/2376.jpg,,good
7015,capsule,test,normal,capsule/test/good/2377.jpg,,good
7016,capsule,test,normal,capsule/test/good/2378.jpg,,good
7017,capsule,test,normal,capsule/test/good/2379.jpg,,good
7018,capsule,test,normal,capsule/test/good/2380.jpg,,good
7019,capsule,test,normal,capsule/test/good/2381.jpg,,good
7020,capsule,test,normal,capsule/test/good/2382.jpg,,good
7021,capsule,test,normal,capsule/test/good/2383.jpg,,good
7022,capsule,test,normal,capsule/test/good/2384.jpg,,good
7023,capsule,test,normal,capsule/test/good/2385.jpg,,good
7024,capsule,test,normal,capsule/test/good/2386.jpg,,good
7025,capsule,test,normal,capsule/test/good/2387.jpg,,good
7026,capsule,test,normal,capsule/test/good/2388.jpg,,good
7027,capsule,test,normal,capsule/test/good/2389.jpg,,good
7028,capsule,test,normal,capsule/test/good/2390.jpg,,good
7029,capsule,test,normal,capsule/test/good/2391.jpg,,good
7030,capsule,test,normal,capsule/test/good/2392.jpg,,good
7031,capsule,test,normal,capsule/test/good/2393.jpg,,good
7032,capsule,test,normal,capsule/test/good/2394.jpg,,good
7033,capsule,test,normal,capsule/test/good/2395.jpg,,good
7034,capsule,test,normal,capsule/test/good/2396.jpg,,good
7035,capsule,test,normal,capsule/test/good/2397.jpg,,good
7036,capsule,test,normal,capsule/test/good/2398.jpg,,good
7037,capsule,test,normal,capsule/test/good/2399.jpg,,good
7038,capsule,test,normal,capsule/test/good/2400.jpg,,good
7039,capsule,test,normal,capsule/test/good/2401.jpg,,good
7040,capsule,test,normal,capsule/test/good/2402.jpg,,good
7041,capsule,test,normal,capsule/test/good/2403.jpg,,good
7042,capsule,test,normal,capsule/test/good/2404.jpg,,good
7043,capsule,test,normal,capsule/test/good/2405.jpg,,good
7044,capsule,test,normal,capsule/test/good/2406.jpg,,good
7045,capsule,test,normal,capsule/test/good/2407.jpg,,good
7046,capsule,test,normal,capsule/test/good/2408.jpg,,good
7047,capsule,test,normal,capsule/test/good/2409.jpg,,good
7048,capsule,test,normal,capsule/test/good/2410.jpg,,good
7049,capsule,test,normal,capsule/test/good/2411.jpg,,good
7050,capsule,test,normal,capsule/test/good/2412.jpg,,good
7051,capsule,test,normal,capsule/test/good/2413.jpg,,good
7052,capsule,test,normal,capsule/test/good/2414.jpg,,good
7053,capsule,test,normal,capsule/test/good/2415.jpg,,good
7054,capsule,test,normal,capsule/test/good/2416.jpg,,good
7055,capsule,test,normal,capsule/test/good/2417.jpg,,good
7056,capsule,test,normal,capsule/test/good/2418.jpg,,good
7057,capsule,test,normal,capsule/test/good/2419.jpg,,good
7058,capsule,test,normal,capsule/test/good/2420.jpg,,good
7059,capsule,test,normal,capsule/test/good/2421.jpg,,good
7060,capsule,test,normal,capsule/test/good/2422.jpg,,good
7061,capsule,test,normal,capsule/test/good/2423.jpg,,good
7062,capsule,test,normal,capsule/test/good/2424.jpg,,good
7063,capsule,test,normal,capsule/test/good/2425.jpg,,good
7064,capsule,test,normal,capsule/test/good/2426.jpg,,good
7065,capsule,test,normal,capsule/test/good/2427.jpg,,good
7066,capsule,test,normal,capsule/test/good/2428.jpg,,good
7067,capsule,test,normal,capsule/test/good/2429.jpg,,good
7068,capsule,test,normal,capsule/test/good/2430.jpg,,good
7069,capsule,test,normal,capsule/test/good/2431.jpg,,good
7070,capsule,test,normal,capsule/test/good/2432.jpg,,good
7071,capsule,test,normal,capsule/test/good/2433.jpg,,good
7072,capsule,test,normal,capsule/test/good/2434.jpg,,good
7073,capsule,test,normal,capsule/test/good/2435.jpg,,good
7074,capsule,test,normal,capsule/test/good/2436.jpg,,good
7075,capsule,test,normal,capsule/test/good/2437.jpg,,good
7076,capsule,test,normal,capsule/test/good/2438.jpg,,good
7077,capsule,test,normal,capsule/test/good/2439.jpg,,good
7078,capsule,test,normal,capsule/test/good/2440.jpg,,good
7079,capsule,test,normal,capsule/test/good/2441.jpg,,good
7080,capsule,test,normal,capsule/test/good/2442.jpg,,good
7081,capsule,test,normal,capsule/test/good/2443.jpg,,good
7082,capsule,test,normal,capsule/test/good/2444.jpg,,good
7083,capsule,test,normal,capsule/test/good/2445.jpg,,good
7084,capsule,test,normal,capsule/test/good/2446.jpg,,good
7085,capsule,test,normal,capsule/test/good/2447.jpg,,good
7086,capsule,test,normal,capsule/test/good/2448.jpg,,good
7087,capsule,test,normal,capsule/test/good/2449.jpg,,good
7088,capsule,test,normal,capsule/test/good/2450.jpg,,good
7089,capsule,test,normal,capsule/test/good/2451.jpg,,good
7090,capsule,test,normal,capsule/test/good/2452.jpg,,good
7091,capsule,test,normal,capsule/test/good/2453.jpg,,good
7092,capsule,test,normal,capsule/test/good/2454.jpg,,good
7093,capsule,test,normal,capsule/test/good/2455.jpg,,good
7094,capsule,test,normal,capsule/test/good/2456.jpg,,good
7095,capsule,test,normal,capsule/test/good/2457.jpg,,good
7096,capsule,test,normal,capsule/test/good/2458.jpg,,good
7097,capsule,test,normal,capsule/test/good/2459.jpg,,good
7098,capsule,test,normal,capsule/test/good/2460.jpg,,good
7099,capsule,test,normal,capsule/test/good/2461.jpg,,good
7100,capsule,test,normal,capsule/test/good/2462.jpg,,good
7101,capsule,test,normal,capsule/test/good/2463.jpg,,good
7102,capsule,test,normal,capsule/test/good/2464.jpg,,good
7103,capsule,test,normal,capsule/test/good/2465.jpg,,good
7104,capsule,test,normal,capsule/test/good/2466.jpg,,good
7105,capsule,test,normal,capsule/test/good/2467.jpg,,good
7106,capsule,test,normal,capsule/test/good/2468.jpg,,good
7107,capsule,test,normal,capsule/test/good/2469.jpg,,good
7108,capsule,test,normal,capsule/test/good/2470.jpg,,good
7109,capsule,test,normal,capsule/test/good/2471.jpg,,good
7110,capsule,test,normal,capsule/test/good/2472.jpg,,good
7111,capsule,test,normal,capsule/test/good/2473.jpg,,good
7112,capsule,test,normal,capsule/test/good/2474.jpg,,good
7113,capsule,test,normal,capsule/test/good/2475.jpg,,good
7114,capsule,test,normal,capsule/test/good/2476.jpg,,good
7115,capsule,test,normal,capsule/test/good/2477.jpg,,good
7116,capsule,test,normal,capsule/test/good/2478.jpg,,good
7117,capsule,test,normal,capsule/test/good/2479.jpg,,good
7118,capsule,test,normal,capsule/test/good/2480.jpg,,good
7119,capsule,test,normal,capsule/test/good/2481.jpg,,good
7120,capsule,test,normal,capsule/test/good/2482.jpg,,good
7121,capsule,test,normal,capsule/test/good/2483.jpg,,good
7122,capsule,test,normal,capsule/test/good/2484.jpg,,good
7123,capsule,test,normal,capsule/test/good/2485.jpg,,good
7124,capsule,test,normal,capsule/test/good/2486.jpg,,good
7125,capsule,test,normal,capsule/test/good/2487.jpg,,good
7126,capsule,test,normal,capsule/test/good/2488.jpg,,good
7127,capsule,test,normal,capsule/test/good/2489.jpg,,good
7128,capsule,test,normal,capsule/test/good/2490.jpg,,good
7129,capsule,test,normal,capsule/test/good/2491.jpg,,good
7130,capsule,test,normal,capsule/test/good/2492.jpg,,good
7131,capsule,test,normal,capsule/test/good/2493.jpg,,good
7132,capsule,test,normal,capsule/test/good/2494.jpg,,good
7133,capsule,test,normal,capsule/test/good/2495.jpg,,good
7134,capsule,test,normal,capsule/test/good/2496.jpg,,good
7135,capsule,test,normal,capsule/test/good/2497.jpg,,good
7136,capsule,test,normal,capsule/test/good/2498.jpg,,good
7137,capsule,test,normal,capsule/test/good/2499.jpg,,good
7138,capsule,test,normal,capsule/test/good/2500.jpg,,good
7139,capsule,test,normal,capsule/test/good/2501.jpg,,good
7140,capsule,test,normal,capsule/test/good/2502.jpg,,good
7141,capsule,test,normal,capsule/test/good/2503.jpg,,good
7142,capsule,test,normal,capsule/test/good/2504.jpg,,good
7143,capsule,test,normal,capsule/test/good/2505.jpg,,good
7144,capsule,test,normal,capsule/test/good/2506.jpg,,good
7145,capsule,test,normal,capsule/test/good/2507.jpg,,good
7146,capsule,test,normal,capsule/test/good/2508.jpg,,good
7147,capsule,test,normal,capsule/test/good/2509.jpg,,good
7148,capsule,test,normal,capsule/test/good/2510.jpg,,good
7149,capsule,test,normal,capsule/test/good/2511.jpg,,good
7150,capsule,test,normal,capsule/test/good/2512.jpg,,good
7151,capsule,test,normal,capsule/test/good/2513.jpg,,good
7152,capsule,test,normal,capsule/test/good/2514.jpg,,good
7153,capsule,test,normal,capsule/test/good/2515.jpg,,good
7154,capsule,test,normal,capsule/test/good/2516.jpg,,good
7155,capsule,test,normal,capsule/test/good/2517.jpg,,good
7156,capsule,test,normal,capsule/test/good/2518.jpg,,good
7157,capsule,test,normal,capsule/test/good/2519.jpg,,good
7158,capsule,test,normal,capsule/test/good/2520.jpg,,good
7159,capsule,test,normal,capsule/test/good/2521.jpg,,good
7160,capsule,test,normal,capsule/test/good/2522.jpg,,good
7161,capsule,test,normal,capsule/test/good/2523.jpg,,good
7162,capsule,test,normal,capsule/test/good/2524.jpg,,good
7163,capsule,test,normal,capsule/test/good/2525.jpg,,good
7164,capsule,test,normal,capsule/test/good/2526.jpg,,good
7165,capsule,test,normal,capsule/test/good/2527.jpg,,good
7166,capsule,test,normal,capsule/test/good/2528.jpg,,good
7167,capsule,test,normal,capsule/test/good/2529.jpg,,good
7168,capsule,test,normal,capsule/test/good/2530.jpg,,good
7169,capsule,test,normal,capsule/test/good/2531.jpg,,good
7170,capsule,test,normal,capsule/test/good/2532.jpg,,good
7171,capsule,test,normal,capsule/test/good/2533.jpg,,good
7172,capsule,test,normal,capsule/test/good/2534.jpg,,good
7173,capsule,test,normal,capsule/test/good/2535.jpg,,good
7174,capsule,test,normal,capsule/test/good/2536.jpg,,good
7175,capsule,test,normal,capsule/test/good/2537.jpg,,good
7176,capsule,test,normal,capsule/test/good/2538.jpg,,good
7177,capsule,test,normal,capsule/test/good/2539.jpg,,good
7178,capsule,test,normal,capsule/test/good/2540.jpg,,good
7179,capsule,test,normal,capsule/test/good/2541.jpg,,good
7180,capsule,test,normal,capsule/test/good/2542.jpg,,good
7181,capsule,test,normal,capsule/test/good/2543.jpg,,good
7182,capsule,test,normal,capsule/test/good/2544.jpg,,good
7183,capsule,test,normal,capsule/test/good/2545.jpg,,good
7184,capsule,test,normal,capsule/test/good/2546.jpg,,good
7185,capsule,test,normal,capsule/test/good/2547.jpg,,good
7186,capsule,test,normal,capsule/test/good/2548.jpg,,good
7187,capsule,test,normal,capsule/test/good/2549.jpg,,good
7188,capsule,test,normal,capsule/test/good/2550.jpg,,good
7189,capsule,test,normal,capsule/test/good/2551.jpg,,good
7190,capsule,test,normal,capsule/test/good/2552.jpg,,good
7191,capsule,test,normal,capsule/test/good/2553.jpg,,good
7192,capsule,test,normal,capsule/test/good/2554.jpg,,good
7193,capsule,test,normal,capsule/test/good/2555.jpg,,good
7194,capsule,test,normal,capsule/test/good/2556.jpg,,good
7195,capsule,test,normal,capsule/test/good/2557.jpg,,good
7196,capsule,test,normal,capsule/test/good/2558.jpg,,good
7197,capsule,test,normal,capsule/test/good/2559.jpg,,good
7198,capsule,test,normal,capsule/test/good/2560.jpg,,good
7199,capsule,test,normal,capsule/test/good/2561.jpg,,good
7200,capsule,test,normal,capsule/test/good/2562.jpg,,good
7201,capsule,test,normal,capsule/test/good/2563.jpg,,good
7202,capsule,test,normal,capsule/test/good/2564.jpg,,good
7203,capsule,test,normal,capsule/test/good/2565.jpg,,good
7204,capsule,test,normal,capsule/test/good/2566.jpg,,good
7205,capsule,test,normal,capsule/test/good/2567.jpg,,good
7206,capsule,test,normal,capsule/test/good/2568.jpg,,good
7207,capsule,test,normal,capsule/test/good/2569.jpg,,good
7208,capsule,test,normal,capsule/test/good/2570.jpg,,good
7209,capsule,test,normal,capsule/test/good/2571.jpg,,good
7210,capsule,test,normal,capsule/test/good/2572.jpg,,good
7211,capsule,test,normal,capsule/test/good/2573.jpg,,good
7212,capsule,test,normal,capsule/test/good/2574.jpg,,good
7213,capsule,test,normal,capsule/test/good/2575.jpg,,good
7214,capsule,test,normal,capsule/test/good/2576.jpg,,good
7215,capsule,test,normal,capsule/test/good/2577.jpg,,good
7216,capsule,test,normal,capsule/test/good/2578.jpg,,good
7217,capsule,test,normal,capsule/test/good/2579.jpg,,good
7218,capsule,test,normal,capsule/test/good/2580.jpg,,good
7219,capsule,test,normal,capsule/test/good/2581.jpg,,good
7220,capsule,test,normal,capsule/test/good/2582.jpg,,good
7221,capsule,test,normal,capsule/test/good/2583.jpg,,good
7222,capsule,test,normal,capsule/test/good/2584.jpg,,good
7223,capsule,test,normal,capsule/test/good/2585.jpg,,good
7224,capsule,test,normal,capsule/test/good/2586.jpg,,good
7225,capsule,test,normal,capsule/test/good/2587.jpg,,good
7226,capsule,test,normal,capsule/test/good/2588.jpg,,good
7227,capsule,test,normal,capsule/test/good/2589.jpg,,good
7228,capsule,test,normal,capsule/test/good/2590.jpg,,good
7229,capsule,test,normal,capsule/test/good/2591.jpg,,good
7230,capsule,test,normal,capsule/test/good/2592.jpg,,good
7231,capsule,test,normal,capsule/test/good/2593.jpg,,good
7232,capsule,test,normal,capsule/test/good/2594.jpg,,good
7233,capsule,test,normal,capsule/test/good/2595.jpg,,good
7234,capsule,test,normal,capsule/test/good/2596.jpg,,good
7235,capsule,test,normal,capsule/test/good/2597.jpg,,good
7236,capsule,test,normal,capsule/test/good/2598.jpg,,good
7237,capsule,test,normal,capsule/test/good/2599.jpg,,good
7238,capsule,test,normal,capsule/test/good/2600.jpg,,good
7239,capsule,test,normal,capsule/test/good/2601.jpg,,good
7240,capsule,test,normal,capsule/test/good/2602.jpg,,good
7241,capsule,test,normal,capsule/test/good/2603.jpg,,good
7242,capsule,test,normal,capsule/test/good/2604.jpg,,good
7243,capsule,test,normal,capsule/test/good/2605.jpg,,good
7244,capsule,test,normal,capsule/test/good/2606.jpg,,good
7245,capsule,test,normal,capsule/test/good/2607.jpg,,good
7246,capsule,test,normal,capsule/test/good/2608.jpg,,good
7247,capsule,test,normal,capsule/test/good/2609.jpg,,good
7248,capsule,test,normal,capsule/test/good/2610.jpg,,good
7249,capsule,test,normal,capsule/test/good/2611.jpg,,good
7250,capsule,test,normal,capsule/test/good/2612.jpg,,good
7251,capsule,test,normal,capsule/test/good/2613.jpg,,good
7252,capsule,test,normal,capsule/test/good/2614.jpg,,good
7253,capsule,test,normal,capsule/test/good/2615.jpg,,good
7254,capsule,test,normal,capsule/test/good/2616.jpg,,good
7255,capsule,test,normal,capsule/test/good/2617.jpg,,good
7256,capsule,test,normal,capsule/test/good/2618.jpg,,good
7257,capsule,test,normal,capsule/test/good/2619.jpg,,good
7258,capsule,test,normal,capsule/test/good/2620.jpg,,good
7259,capsule,test,normal,capsule/test/good/2621.jpg,,good
7260,capsule,test,normal,capsule/test/good/2622.jpg,,good
7261,capsule,test,normal,capsule/test/good/2623.jpg,,good
7262,capsule,test,normal,capsule/test/good/2624.jpg,,good
7263,capsule,test,normal,capsule/test/good/2625.jpg,,good
7264,capsule,test,normal,capsule/test/good/2626.jpg,,good
7265,capsule,test,normal,capsule/test/good/2627.jpg,,good
7266,capsule,test,normal,capsule/test/good/2628.jpg,,good
7267,capsule,test,normal,capsule/test/good/2629.jpg,,good
7268,capsule,test,normal,capsule/test/good/2630.jpg,,good
7269,capsule,test,normal,capsule/test/good/2631.jpg,,good
7270,capsule,test,normal,capsule/test/good/2632.jpg,,good
7271,capsule,test,normal,capsule/test/good/2633.jpg,,good
7272,capsule,test,normal,capsule/test/good/2634.jpg,,good
7273,capsule,test,normal,capsule/test/good/2635.jpg,,good
7274,capsule,test,normal,capsule/test/good/2636.jpg,,good
7275,capsule,test,normal,capsule/test/good/2637.jpg,,good
7276,capsule,test,normal,capsule/test/good/2638.jpg,,good
7277,capsule,test,normal,capsule/test/good/2639.jpg,,good
7278,capsule,test,normal,capsule/test/good/2640.jpg,,good
7279,capsule,test,normal,capsule/test/good/2641.jpg,,good
7280,capsule,test,normal,capsule/test/good/2642.jpg,,good
7281,capsule,test,normal,capsule/test/good/2643.jpg,,good
7282,capsule,test,normal,capsule/test/good/2644.jpg,,good
7283,capsule,test,normal,capsule/test/good/2645.jpg,,good
7284,capsule,test,normal,capsule/test/good/2646.jpg,,good
7285,capsule,test,normal,capsule/test/good/2647.jpg,,good
7286,capsule,test,normal,capsule/test/good/2648.jpg,,good
7287,capsule,test,normal,capsule/test/good/2649.jpg,,good
7288,capsule,test,normal,capsule/test/good/2650.jpg,,good
7289,capsule,test,normal,capsule/test/good/2651.jpg,,good
7290,capsule,test,normal,capsule/test/good/2652.jpg,,good
7291,capsule,test,normal,capsule/test/good/2653.jpg,,good
7292,capsule,test,normal,capsule/test/good/2654.jpg,,good
7293,capsule,test,normal,capsule/test/good/2655.jpg,,good
7294,capsule,test,normal,capsule/test/good/2656.jpg,,good
7295,capsule,test,normal,capsule/test/good/2657.jpg,,good
7296,capsule,test,normal,capsule/test/good/2658.jpg,,good
7297,capsule,test,normal,capsule/test/good/2659.jpg,,good
7298,capsule,test,normal,capsule/test/good/2660.jpg,,good
7299,capsule,test,normal,capsule/test/good/2661.jpg,,good
7300,capsule,test,normal,capsule/test/good/2662.jpg,,good
7301,capsule,test,normal,capsule/test/good/2663.jpg,,good
7302,capsule,test,normal,capsule/test/good/2664.jpg,,good
7303,capsule,test,normal,capsule/test/good/2665.jpg,,good
7304,capsule,test,normal,capsule/test/good/2666.jpg,,good
7305,capsule,test,normal,capsule/test/good/2667.jpg,,good
7306,capsule,test,normal,capsule/test/good/2668.jpg,,good
7307,capsule,test,normal,capsule/test/good/2669.jpg,,good
7308,capsule,test,normal,capsule/test/good/2670.jpg,,good
7309,capsule,test,normal,capsule/test/good/2671.jpg,,good
7310,capsule,test,normal,capsule/test/good/2672.jpg,,good
7311,capsule,test,normal,capsule/test/good/2673.jpg,,good
7312,capsule,test,normal,capsule/test/good/2674.jpg,,good
7313,capsule,test,normal,capsule/test/good/2675.jpg,,good
7314,capsule,test,normal,capsule/test/good/2676.jpg,,good
7315,capsule,test,normal,capsule/test/good/2677.jpg,,good
7316,capsule,test,normal,capsule/test/good/2678.jpg,,good
7317,capsule,test,normal,capsule/test/good/2679.jpg,,good
7318,capsule,test,normal,capsule/test/good/2680.jpg,,good
7319,capsule,test,normal,capsule/test/good/2681.jpg,,good
7320,capsule,test,normal,capsule/test/good/2682.jpg,,good
7321,capsule,test,normal,capsule/test/good/2683.jpg,,good
7322,capsule,test,normal,capsule/test/good/2684.jpg,,good
7323,capsule,test,normal,capsule/test/good/2685.jpg,,good
7324,capsule,test,normal,capsule/test/good/2686.jpg,,good
7325,capsule,test,normal,capsule/test/good/2687.jpg,,good
7326,capsule,test,normal,capsule/test/good/2688.jpg,,good
7327,capsule,test,normal,capsule/test/good/2689.jpg,,good
7328,capsule,test,normal,capsule/test/good/2690.jpg,,good
7329,capsule,test,normal,capsule/test/good/2691.jpg,,good
7330,capsule,test,normal,capsule/test/good/2692.jpg,,good
7331,capsule,test,normal,capsule/test/good/2693.jpg,,good
7332,capsule,test,normal,capsule/test/good/2694.jpg,,good
7333,capsule,test,normal,capsule/test/good/2695.jpg,,good
7334,capsule,test,normal,capsule/test/good/2696.jpg,,good
7335,capsule,test,normal,capsule/test/good/2697.jpg,,good
7336,capsule,test,normal,capsule/test/good/2698.jpg,,good
7337,capsule,test,normal,capsule/test/good/2699.jpg,,good
7338,capsule,test,normal,capsule/test/good/2700.jpg,,good
7339,capsule,test,normal,capsule/test/good/2701.jpg,,good
7340,capsule,test,normal,capsule/test/good/2702.jpg,,good
7341,capsule,test,normal,capsule/test/good/2703.jpg,,good
7342,capsule,test,normal,capsule/test/good/2704.jpg,,good
7343,capsule,test,normal,capsule/test/good/2705.jpg,,good
7344,capsule,test,normal,capsule/test/good/2706.jpg,,good
7345,capsule,test,normal,capsule/test/good/2707.jpg,,good
7346,capsule,test,normal,capsule/test/good/2708.jpg,,good
7347,capsule,test,normal,capsule/test/good/2709.jpg,,good
7348,capsule,test,normal,capsule/test/good/2710.jpg,,good
7349,capsule,test,normal,capsule/test/good/2711.jpg,,good
7350,capsule,test,normal,capsule/test/good/2712.jpg,,good
7351,capsule,test,normal,capsule/test/good/2713.jpg,,good
7352,capsule,test,normal,capsule/test/good/2714.jpg,,good
7353,capsule,test,normal,capsule/test/good/2715.jpg,,good
7354,capsule,test,normal,capsule/test/good/2716.jpg,,good
7355,capsule,test,normal,capsule/test/good/2717.jpg,,good
7356,capsule,test,normal,capsule/test/good/2718.jpg,,good
7357,capsule,test,normal,capsule/test/good/2719.jpg,,good
7358,capsule,test,normal,capsule/test/good/2720.jpg,,good
7359,capsule,test,normal,capsule/test/good/2721.jpg,,good
7360,capsule,test,normal,capsule/test/good/2722.jpg,,good
7361,capsule,test,normal,capsule/test/good/2723.jpg,,good
7362,capsule,test,normal,capsule/test/good/2724.jpg,,good
7363,capsule,test,normal,capsule/test/good/2725.jpg,,good
7364,capsule,test,normal,capsule/test/good/2726.jpg,,good
7365,capsule,test,normal,capsule/test/good/2727.jpg,,good
7366,capsule,test,normal,capsule/test/good/2728.jpg,,good
7367,capsule,test,normal,capsule/test/good/2729.jpg,,good
7368,capsule,test,normal,capsule/test/good/2730.jpg,,good
7369,capsule,test,normal,capsule/test/good/2731.jpg,,good
7370,capsule,test,normal,capsule/test/good/2732.jpg,,good
7371,capsule,test,normal,capsule/test/good/2733.jpg,,good
7372,capsule,test,normal,capsule/test/good/2734.jpg,,good
7373,capsule,test,normal,capsule/test/good/2735.jpg,,good
7374,capsule,test,normal,capsule/test/good/2736.jpg,,good
7375,capsule,test,normal,capsule/test/good/2737.jpg,,good
7376,capsule,test,normal,capsule/test/good/2738.jpg,,good
7377,capsule,test,normal,capsule/test/good/2739.jpg,,good
7378,capsule,test,normal,capsule/test/good/2740.jpg,,good
7379,capsule,test,normal,capsule/test/good/2741.jpg,,good
7380,capsule,test,normal,capsule/test/good/2742.jpg,,good
7381,capsule,test,normal,capsule/test/good/2743.jpg,,good
7382,capsule,test,normal,capsule/test/good/2744.jpg,,good
7383,capsule,test,normal,capsule/test/good/2745.jpg,,good
7384,capsule,test,normal,capsule/test/good/2746.jpg,,good
7385,capsule,test,normal,capsule/test/good/2747.jpg,,good
7386,capsule,test,normal,capsule/test/good/2748.jpg,,good
7387,capsule,test,normal,capsule/test/good/2749.jpg,,good
7388,capsule,test,normal,capsule/test/good/2750.jpg,,good
7389,capsule,test,normal,capsule/test/good/2751.jpg,,good
7390,capsule,test,normal,capsule/test/good/2752.jpg,,good
7391,capsule,test,normal,capsule/test/good/2753.jpg,,good
7392,capsule,test,normal,capsule/test/good/2754.jpg,,good
7393,capsule,test,normal,capsule/test/good/2755.jpg,,good
7394,capsule,test,normal,capsule/test/good/2756.jpg,,good
7395,capsule,test,normal,capsule/test/good/2757.jpg,,good
7396,capsule,test,normal,capsule/test/good/2758.jpg,,good
7397,capsule,test,normal,capsule/test/good/2759.jpg,,good
7398,capsule,test,normal,capsule/test/good/2760.jpg,,good
7399,capsule,test,normal,capsule/test/good/2761.jpg,,good
7400,capsule,test,normal,capsule/test/good/2762.jpg,,good
7401,capsule,test,normal,capsule/test/good/2763.jpg,,good
7402,capsule,test,normal,capsule/test/good/2764.jpg,,good
7403,capsule,test,normal,capsule/test/good/2765.jpg,,good
7404,capsule,test,normal,capsule/test/good/2766.jpg,,good
7405,capsule,test,normal,capsule/test/good/2767.jpg,,good
7406,capsule,test,normal,capsule/test/good/2768.jpg,,good
7407,capsule,test,normal,capsule/test/good/2769.jpg,,good
7408,capsule,test,normal,capsule/test/good/2770.jpg,,good
7409,capsule,test,normal,capsule/test/good/2771.jpg,,good
7410,capsule,test,normal,capsule/test/good/2772.jpg,,good
7411,capsule,test,normal,capsule/test/good/2773.jpg,,good
7412,capsule,test,normal,capsule/test/good/2774.jpg,,good
7413,capsule,test,normal,capsule/test/good/2775.jpg,,good
7414,capsule,test,normal,capsule/test/good/2776.jpg,,good
7415,capsule,test,normal,capsule/test/good/2777.jpg,,good
7416,capsule,test,normal,capsule/test/good/2778.jpg,,good
7417,capsule,test,normal,capsule/test/good/2779.jpg,,good
7418,capsule,test,normal,capsule/test/good/2780.jpg,,good
7419,capsule,test,normal,capsule/test/good/2781.jpg,,good
7420,capsule,test,normal,capsule/test/good/2782.jpg,,good
7421,capsule,test,normal,capsule/test/good/2783.jpg,,good
7422,capsule,test,normal,capsule/test/good/2784.jpg,,good
7423,capsule,test,normal,capsule/test/good/2785.jpg,,good
7424,capsule,test,normal,capsule/test/good/2786.jpg,,good
7425,capsule,test,normal,capsule/test/good/2787.jpg,,good
7426,capsule,test,normal,capsule/test/good/2788.jpg,,good
7427,capsule,test,normal,capsule/test/good/2789.jpg,,good
7428,capsule,test,normal,capsule/test/good/2790.jpg,,good
7429,capsule,test,normal,capsule/test/good/2791.jpg,,good
7430,capsule,test,normal,capsule/test/good/2792.jpg,,good
7431,capsule,test,normal,capsule/test/good/2793.jpg,,good
7432,capsule,test,normal,capsule/test/good/2794.jpg,,good
7433,capsule,test,normal,capsule/test/good/2795.jpg,,good
7434,capsule,test,normal,capsule/test/good/2796.jpg,,good
7435,capsule,test,normal,capsule/test/good/2797.jpg,,good
7436,capsule,test,normal,capsule/test/good/2798.jpg,,good
7437,capsule,test,normal,capsule/test/good/2799.jpg,,good
7438,capsule,test,normal,capsule/test/good/2800.jpg,,good
7439,capsule,test,normal,capsule/test/good/2801.jpg,,good
7440,capsule,test,normal,capsule/test/good/2802.jpg,,good
7441,capsule,test,normal,capsule/test/good/2803.jpg,,good
7442,capsule,test,normal,capsule/test/good/2804.jpg,,good
7443,capsule,test,normal,capsule/test/good/2805.jpg,,good
7444,capsule,test,normal,capsule/test/good/2806.jpg,,good
7445,capsule,test,normal,capsule/test/good/2807.jpg,,good
7446,capsule,test,normal,capsule/test/good/2808.jpg,,good
7447,capsule,test,normal,capsule/test/good/2809.jpg,,good
7448,capsule,test,normal,capsule/test/good/2810.jpg,,good
7449,capsule,test,normal,capsule/test/good/2811.jpg,,good
7450,capsule,test,normal,capsule/test/good/2812.jpg,,good
7451,capsule,test,normal,capsule/test/good/2813.jpg,,good
7452,capsule,test,normal,capsule/test/good/2814.jpg,,good
7453,capsule,test,normal,capsule/test/good/2815.jpg,,good
7454,capsule,test,normal,capsule/test/good/2816.jpg,,good
